ENSG00000140854	9	,0.0045,0.0008,0.118,0.0008,0.0015,0.0008,0.1415,0.0015,0.0008,	13	,0.0015,0.0068,0.1006,0.1717,0.1324,0.0015,0.0598,0.0038,0.0015,0.0008,0.0008,0.0053,0.0008,	1	4
ENSG00000140859	13	,0.0008,0.0008,0.0779,0.0734,0.025,0.0015,0.0008,0.0023,0.0121,0.0008,0.0008,0.0008,0.0015,	20	,0.0514,0.0008,0.0008,0.0008,0.0038,0.0121,0.0023,0.1793,0.0484,0.0053,0.0492,0.0008,0.0008,0.0008,0.0008,0.0015,0.5151,0.0015,0.0015,0.003,	7	5
ENSG00000140873	28	,0.003,0.0008,0.0015,0.2103,0.0061,0.0303,0.0106,0.0061,0.9947,0.0008,0.0023,0.0325,0.0023,0.2262,0.8548,0.0023,0.0053,0.0008,0.0015,0.0008,0.0008,0.0008,0.0038,0.0287,0.2519,0.0038,0.0023,0.0015,	14	,0.0121,0.0567,0.0061,0.0008,0.0053,0.0008,0.0348,0.0008,0.0008,0.0348,0.0045,0.0953,0.003,0.0008,	7	8
ENSG00000140876	10	,0.0008,0.0008,0.2905,0.0015,0.0658,0.0008,0.9395,0.0008,0.0408,0.0023,	4	,0.0045,0.0015,0.0015,0.0257,	2	2
ENSG00000140905	0	,	2	,0.8434,0.8434,	0	0
ENSG00000140931	3	,0.0008,0.0008,0.0023,	2	,0.0008,0.0008,	3	0
ENSG00000140932	5	,0.0008,0.0038,0.0106,0.2663,0.0008,	4	,0.1944,0.0045,0.0265,0.0015,	3	2
ENSG00000140937	14	,0.0061,0.0023,0.0015,0.0008,0.0015,0.0091,0.0015,0.6165,0.0015,0.0015,0.1014,0.0234,0.0023,0.0008,	9	,0.0008,0.0151,0.0015,0.0734,0.0061,0.0008,0.0008,0.0061,0.0008,	1	3
ENSG00000140939	6	,0.0008,0.0008,0.0008,0.0023,0.0098,0.0015,	5	,0.0151,0.0061,0.6528,0.0083,0.0008,	1	2
ENSG00000140941	0	,	0	,	1	1
ENSG00000140943	14	,0.0008,0.0008,0.0091,0.003,0.0008,0.0083,0.0015,0.0008,0.0008,0.0008,0.0219,0.0136,0.0015,0.0008,	18	,0.003,0.0045,0.1604,0.0008,0.0015,0.0333,0.0008,0.1241,0.0008,0.0287,0.0015,0.4304,0.0015,0.0023,0.0008,0.0219,0.0023,0.0045,	2	6
ENSG00000140945	4	,0.0446,0.0083,0.0008,0.0008,	3	,0.559,0.0015,0.1657,	1	2
ENSG00000140948	11	,0.0015,0.1135,0.0015,0.0023,0.0015,0.0008,0.152,0.0015,0.0121,0.0038,0.0666,	19	,0.0779,0.1551,0.0545,0.0053,0.2844,0.003,0.9939,0.0106,0.0008,0.0242,0.0015,0.1127,0.1188,0.0015,0.0008,0.003,0.4955,0.0008,0.0008,	1	9
ENSG00000140950	19	,0.0008,0.0015,0.0227,0.0023,0.0091,0.0401,0.0552,0.0015,0.0008,0.003,0.0008,0.6067,0.1778,0.003,0.0045,0.0008,0.0098,0.0053,0.0015,	11	,0.0129,0.0159,0.1959,0.177,0.5719,0.0484,0.0008,0.0885,0.2012,0.0008,0.0182,	4	4
ENSG00000140955	22	,0.0212,0.0015,0.0061,0.003,0.1369,0.025,0.0068,0.0008,0.4463,0.0242,0.0023,0.0008,0.0015,0.0023,0.0045,0.0045,0.0023,0.0008,0.0015,0.0008,0.0008,0.0083,	20	,0.003,0.0076,0.0015,0.0015,0.031,0.0166,0.0008,0.0446,0.0091,0.0068,0.003,0.0121,0.2784,0.0098,0.1793,0.0212,0.0023,0.0197,0.0023,0.4236,	2	8
ENSG00000140961	6	,0.0008,0.0023,0.0008,0.003,0.0068,0.0197,	14	,0.0023,0.0129,0.0015,0.0204,0.0371,0.0008,0.7156,0.2579,0.0015,0.0023,0.0008,0.0008,0.0045,0.0045,	3	4
ENSG00000140968	3	,0.0008,0.0015,0.0008,	9	,0.0461,0.1203,0.0303,0.0015,0.0613,0.0015,0.0061,0.0469,0.0469,	2	2
ENSG00000140983	13	,0.5348,0.0023,0.0098,0.0038,0.0008,0.0038,0.0393,0.7821,0.0038,0.0015,0.0015,0.0787,0.0076,	17	,0.3888,0.0008,0.2307,0.0015,0.1104,0.0008,0.0083,0.0045,0.3124,0.0008,0.0121,0.0045,0.0182,0.0197,0.0946,0.0015,0.0015,	2	6
ENSG00000140986	18	,0.0008,0.0068,0.0008,0.0015,0.0023,0.1467,0.003,0.0008,0.0008,0.0023,0.0008,0.003,0.0008,0.0015,0.0008,0.0015,0.0015,0.0023,	6	,0.0023,0.0159,0.0741,0.0023,0.0008,0.9985,	0	2
ENSG00000140987	15	,0.0008,0.0008,0.0008,0.0015,0.0045,0.0091,0.0015,0.0091,0.1142,0.0008,0.0008,0.003,0.379,0.0061,0.0333,	5	,0.0015,0.0333,0.0008,0.0333,0.0015,	5	4
ENSG00000140988	0	,	0	,	1	1
ENSG00000140990	2	,0.0015,0.0008,	2	,0.1528,0.0023,	2	1
ENSG00000140992	0	,	1	,0.0015,	0	4
ENSG00000140993	1	,0.0265,	2	,0.0023,0.0212,	2	1
ENSG00000140995	8	,0.0015,0.1142,0.0008,0.003,0.0144,0.8979,0.003,0.0076,	6	,0.0015,0.0061,0.0356,0.003,0.0189,0.5401,	2	2
ENSG00000141012	16	,0.0015,0.028,0.1256,0.034,0.0008,0.0015,0.0318,0.0008,0.1566,0.0008,0.0189,0.6278,0.0613,0.0567,0.0015,0.0008,	14	,0.0015,0.4939,0.9539,0.053,0.0242,0.0008,0.0008,0.211,0.025,0.0015,0.0038,0.0703,0.9312,0.0098,	6	3
ENSG00000141013	16	,0.0008,0.0015,0.0083,0.0008,0.0023,0.0166,0.0015,0.0038,0.0015,0.0008,0.0106,0.0038,0.003,0.0015,0.0015,0.0008,	9	,0.1233,0.6067,0.0008,0.0008,0.0038,0.0068,0.003,0.0189,0.0166,	6	1
ENSG00000141026	1	,0.1014,	1	,0.025,	0	0
ENSG00000141027	9	,0.0023,0.0015,0.0015,0.0008,0.0008,0.0008,0.0234,0.0008,0.0008,	23	,0.0068,0.0045,0.0151,0.0113,0.0008,0.0219,0.0008,0.0015,0.0666,0.0023,0.0378,0.0015,0.0356,0.0045,0.0023,0.0023,0.0023,0.0136,0.0045,0.0227,0.0008,0.0212,0.0008,	0	11
ENSG00000141030	0	,	2	,0.0045,0.3215,	0	3
ENSG00000141034	1	,0.0242,	2	,0.4327,0.0068,	0	0
ENSG00000141040	4	,0.6089,0.0136,0.0008,0.0023,	3	,0.0219,0.0015,0.0008,	1	0
ENSG00000141052	20	,0.0045,0.0008,0.0197,0.0015,0.0015,0.0008,0.0008,0.0023,0.0023,0.0144,0.0166,0.0008,0.0015,0.0015,0.0023,0.0008,0.0129,0.0015,0.0008,0.0008,	12	,0.0008,0.0023,0.0015,0.9818,0.0015,0.0015,0.0015,0.0696,0.1127,0.0023,0.0688,0.0008,	2	2
ENSG00000141068	11	,0.0045,0.0015,0.1142,0.0234,0.0008,0.0008,0.0008,0.0045,0.0008,0.0015,0.0008,	16	,0.0008,0.0008,0.3351,0.0008,0.0008,0.0189,0.0098,0.0008,0.0023,0.0008,0.0008,0.0023,0.1641,0.0008,0.0015,0.0008,	1	4
ENSG00000141076	6	,0.0015,0.0008,0.0204,0.003,0.0008,0.0008,	15	,0.0136,0.0008,0.0008,0.0015,0.0038,0.0378,0.0015,0.9818,0.0113,0.9818,0.0008,0.0045,0.0045,0.0151,0.0015,	1	1
ENSG00000141084	3	,0.0015,0.003,0.0091,	3	,0.0257,0.003,0.0008,	1	1
ENSG00000141086	12	,0.0053,0.0015,0.003,0.0008,0.5038,0.0091,0.1861,0.1997,0.0189,0.0045,0.0023,0.0295,	2	,0.0015,0.0008,	2	0
ENSG00000141096	8	,0.0015,0.0008,0.0424,0.1664,0.0023,0.0015,0.0015,0.0015,	6	,0.0234,0.171,0.0234,0.0015,0.0015,0.0008,	3	4
ENSG00000141098	5	,0.0008,0.0008,0.0008,0.0083,0.0008,	3	,0.0008,0.0015,0.0106,	1	5
ENSG00000141101	4	,0.0023,0.0008,0.0983,0.0008,	1	,0.0477,	2	2
ENSG00000141127	1	,0.438,	5	,0.0015,0.0023,0.9985,0.0605,0.0015,	2	2
ENSG00000141161	14	,0.0038,0.0499,0.0023,0.0681,0.0008,0.0015,0.0015,0.0008,0.003,0.0242,0.0038,0.0053,0.0045,0.0008,	14	,0.0182,0.0658,0.0038,0.0008,0.0008,0.0234,0.0045,0.0015,0.0197,0.0008,0.1747,0.0038,0.0015,0.0015,	4	9
ENSG00000141179	5	,0.1823,0.0038,0.5144,0.0008,0.6074,	4	,0.0461,0.003,0.3691,0.0053,	4	3
ENSG00000141194	7	,0.0499,0.0008,0.0068,0.0144,0.025,0.4539,0.0151,	2	,0.0038,0.0023,	2	3
ENSG00000141198	5	,0.0008,0.0008,0.0113,0.0015,0.0189,	3	,0.0008,0.9652,0.9992,	3	1
ENSG00000141200	22	,0.0227,0.0015,0.0023,0.025,0.1536,0.0015,0.1483,0.0008,0.0038,0.0038,0.0091,0.003,0.0522,0.1536,0.1536,0.211,0.211,0.003,0.0008,0.0015,0.0166,0.0038,	13	,0.0008,0.0008,0.0242,0.0008,0.0008,0.211,0.0038,0.146,0.1074,0.1536,0.0008,0.0242,0.211,	3	2
ENSG00000141219	22	,0.8956,0.0023,0.0008,0.0015,0.0499,0.0053,0.0008,0.0053,0.0023,0.0015,0.5121,0.0015,0.0015,0.0363,0.5121,0.4879,0.0015,0.0008,0.0008,0.5227,0.0038,0.0091,	9	,0.0151,0.8956,0.0681,0.0015,0.0038,0.0008,0.5121,0.0408,0.0091,	3	6
ENSG00000141232	3	,0.0061,0.0008,0.0015,	2	,0.3306,0.0015,	0	1
ENSG00000141252	16	,0.0015,0.0008,0.1505,0.0023,0.0008,0.0045,0.5023,0.0008,0.0008,0.0008,0.0204,0.0582,0.0008,0.0825,0.0008,0.0008,	15	,0.0008,0.0008,0.4652,0.0008,0.0325,0.0121,0.0333,0.0537,0.0038,0.0015,0.093,0.0008,0.0015,0.0015,0.0265,	8	9
ENSG00000141255	8	,0.0008,0.0113,0.2209,0.0643,0.2209,0.1377,0.0023,0.003,	4	,0.2095,0.1346,0.0454,0.0083,	1	0
ENSG00000141258	20	,0.0008,0.0356,0.003,0.0008,0.0091,0.4962,0.5393,0.0008,0.0129,0.0053,0.0053,0.0015,0.0401,0.0113,0.0015,0.1672,0.0015,0.0008,0.0023,0.0008,	22	,0.0008,0.0023,0.4569,0.0234,0.0045,0.0015,0.0015,0.0038,0.1248,0.0015,0.5484,0.003,0.0008,0.0008,0.0492,0.0068,0.0265,0.0015,0.0038,0.0023,0.031,0.0174,	5	5
ENSG00000141279	3	,0.0053,0.0008,0.0008,	0	,	1	0
ENSG00000141293	4	,0.0522,0.643,0.0076,0.0008,	6	,0.0023,0.0008,0.0129,0.0008,0.1891,0.0008,	0	0
ENSG00000141294	3	,0.0061,0.0068,0.0008,	2	,0.0008,0.0015,	1	1
ENSG00000141295	11	,0.0015,0.0136,0.0015,0.025,0.0008,0.0098,0.0961,0.0008,0.0469,0.0023,0.0023,	4	,0.003,0.0038,0.0129,0.0658,	2	2
ENSG00000141298	21	,0.0008,0.0008,0.0038,0.0015,0.0242,0.0008,0.0015,0.0015,0.0023,0.0129,0.0144,0.0023,0.0008,0.0038,0.0008,0.0023,0.1044,0.0008,0.0068,0.0008,0.0008,	11	,0.0424,0.0015,0.0038,0.0008,0.0189,0.0794,0.0008,0.0091,0.0151,0.0015,0.0008,	6	4
ENSG00000141314	4	,0.0008,0.1778,0.0008,0.0045,	1	,0.0068,	0	3
ENSG00000141316	6	,0.0015,0.0151,0.0719,0.0091,0.0129,0.003,	3	,0.0008,0.031,0.0953,	0	0
ENSG00000141337	10	,0.0575,0.1914,0.6815,0.0008,0.0038,0.0008,0.0431,0.0008,0.0106,0.0008,	11	,0.0008,0.0068,0.0008,0.0053,0.3419,0.0477,0.9992,0.7224,0.0008,0.0083,0.0575,	1	2
ENSG00000141338	22	,0.0038,0.0015,0.0023,0.0008,0.0189,0.1051,0.0295,0.0023,0.0008,0.0008,0.0023,0.0234,0.0015,0.997,0.0015,0.0008,0.034,0.0008,0.0015,0.0083,0.0076,0.0008,	9	,0.0038,0.6596,0.2292,0.0015,0.003,0.0386,0.0015,0.0083,0.0061,	8	11
ENSG00000141349	8	,0.0098,0.0008,0.0015,0.0439,0.0015,0.0008,0.0431,0.0015,	4	,0.003,0.0908,0.0015,0.0023,	1	0
ENSG00000141367	4	,0.0023,0.0023,0.0008,0.0008,	5	,0.0015,0.0008,0.0106,0.0083,0.0008,	1	7
ENSG00000141371	1	,0.0053,	2	,0.2224,0.1392,	4	0
ENSG00000141376	9	,0.2103,0.7035,0.0008,0.0008,0.0015,0.0015,0.0015,0.0015,0.003,	14	,0.0121,0.1664,0.0234,0.0083,0.3812,0.0008,0.0008,0.0023,0.7844,0.0023,0.003,0.0008,0.0015,0.0038,	2	8
ENSG00000141378	0	,	2	,0.0053,0.003,	0	0
ENSG00000141380	3	,0.053,0.0008,0.0008,	5	,0.0204,0.0023,0.0008,0.0817,0.0008,	2	0
ENSG00000141384	20	,0.0008,0.0212,0.0817,0.0015,0.0295,0.0295,0.0008,0.0008,0.0023,0.025,0.0015,0.0015,0.0915,0.0008,0.0045,0.0008,0.0151,0.056,0.0008,0.0182,	15	,0.0008,0.0234,0.0008,0.0015,0.1415,0.0439,0.0008,0.0015,0.0008,0.1528,0.093,0.0008,0.0045,0.3071,0.0015,	2	3
ENSG00000141401	5	,0.0015,0.0605,0.0008,0.0068,0.0008,	1	,0.2368,	2	3
ENSG00000141404	0	,	3	,0.0204,0.0023,0.0023,	1	1
ENSG00000141424	8	,0.0008,0.0015,0.0008,0.152,0.9992,0.0015,0.0008,0.0008,	7	,0.0008,0.1725,0.0023,0.0045,0.1014,0.0023,0.0015,	3	4
ENSG00000141425	0	,	3	,0.028,0.0363,0.1369,	1	1
ENSG00000141428	5	,0.0197,0.0023,0.323,0.003,0.0023,	0	,	2	1
ENSG00000141429	0	,	5	,0.0159,0.0053,0.0023,0.0015,0.0582,	0	2
ENSG00000141431	25	,0.0015,0.0015,0.0492,0.0023,0.0015,0.0015,0.0008,0.0091,0.0015,0.8094,0.0023,0.0575,0.0038,0.0711,0.0015,0.0159,0.0061,0.0008,0.2648,0.0008,0.0008,0.0008,0.0008,0.0113,0.0008,	22	,0.0015,0.0015,0.0008,0.0045,0.0015,0.0015,0.0008,0.0015,0.0166,0.0756,0.0008,0.885,0.0091,0.0015,0.0083,0.0227,0.0015,0.0008,0.9977,0.0484,0.028,0.0008,	7	8
ENSG00000141433	1	,0.0023,	2	,0.0015,0.0802,	17	5
ENSG00000141437	1	,0.0129,	1	,0.0015,	6	4
ENSG00000141441	10	,0.0045,0.0008,0.0098,0.174,0.0136,0.0151,0.0008,0.0015,0.0008,0.0023,	9	,0.7118,0.1384,0.0045,0.0015,0.7284,0.0015,0.0136,0.0189,0.77,	4	3
ENSG00000141446	7	,0.0015,0.0008,0.0008,0.0121,0.1936,0.0008,0.0023,	2	,0.0038,0.1452,	1	1
ENSG00000141447	9	,0.0015,0.0008,0.0197,0.0015,0.0023,0.0008,0.0008,0.0015,0.0053,	4	,0.0023,0.6778,0.0015,0.0166,	3	3
ENSG00000141448	2	,0.0802,0.0015,	3	,0.0098,0.0015,0.0008,	2	2
ENSG00000141449	17	,0.0015,0.0008,0.0053,0.0023,0.0061,0.0008,0.0008,0.0008,0.0197,0.0008,0.0015,0.0015,0.0053,0.0106,0.0008,0.0023,0.0023,	7	,0.0008,0.0008,0.0439,0.0666,0.0008,0.0091,0.0023,	7	10
ENSG00000141452	5	,0.003,0.0008,0.0008,0.0023,0.0083,	7	,0.0477,0.5522,0.0197,0.0008,0.1467,0.0401,0.0023,	3	6
ENSG00000141456	2	,0.0023,0.003,	6	,0.0091,0.1014,0.0008,0.0159,0.0469,0.0015,	0	1
ENSG00000141458	22	,0.0151,0.2973,0.0091,0.0015,0.0166,0.0113,0.0129,0.0091,0.0008,0.3646,0.0393,0.0113,0.0431,0.0129,0.0008,0.0008,0.0023,0.0008,0.0197,0.0008,0.0008,0.9992,	18	,0.0008,0.0091,0.0113,0.0008,0.3646,0.0182,0.0454,0.0023,0.0015,0.0598,0.0091,0.0401,0.0015,0.0015,0.0008,0.0015,0.0537,0.0015,	8	9
ENSG00000141469	11	,0.1846,0.0688,0.2088,0.0015,0.0015,0.9138,0.0227,0.0038,0.2277,0.0008,0.0015,	8	,0.1853,0.0106,0.0862,0.0212,0.0008,0.646,0.0023,0.0083,	6	1
ENSG00000141480	2	,0.0424,0.0015,	3	,0.0166,0.4047,0.0136,	3	3
ENSG00000141485	2	,0.0008,0.0008,	7	,0.0008,0.0325,0.1256,0.0212,0.0008,0.0023,0.0038,	1	5
ENSG00000141497	7	,0.0008,0.0015,0.0015,0.0008,0.0015,0.0862,0.0008,	8	,0.0265,0.0408,0.0008,0.0008,0.0008,0.0015,0.0038,0.0265,	4	6
ENSG00000141499	0	,	0	,	2	0
ENSG00000141503	1	,0.0008,	2	,0.0098,0.0061,	0	0
ENSG00000141505	1	,0.0045,	2	,0.0015,0.087,	1	0
ENSG00000141506	7	,0.034,0.003,0.0061,0.0113,0.0008,0.0023,0.0008,	15	,0.0076,0.1135,0.0045,0.0121,0.1135,0.0023,0.2738,0.2995,0.7005,0.0371,0.2738,0.0008,0.0008,0.0038,0.0189,	1	6
ENSG00000141510	4	,0.0008,0.0008,0.3313,0.0212,	2	,0.0015,0.0008,	0	0
ENSG00000141519	40	,0.003,0.0015,0.0008,0.0144,0.0628,0.0015,0.0008,0.0318,0.0129,0.0023,0.0045,0.0008,0.0098,0.0318,0.0567,0.0227,0.0061,0.0129,0.3366,0.9985,0.0318,0.6634,0.3366,0.0113,0.0393,0.0113,0.0008,0.2368,0.0174,0.0234,0.0106,0.003,0.0998,0.0008,0.003,0.0008,0.0015,0.0008,0.0136,0.0136,	29	,0.0068,0.0068,0.0038,0.1006,0.1884,0.003,0.0008,0.0023,0.0015,0.0008,0.0015,0.1203,0.056,0.0098,0.0008,0.1694,0.0726,0.2912,0.2224,0.0023,0.003,0.0688,0.003,0.0242,0.2912,0.4455,0.0023,0.0136,0.3487,	25	18
ENSG00000141522	6	,0.0015,0.0008,0.0008,0.0129,0.0159,0.0015,	4	,0.0008,0.0008,0.0053,0.0008,	1	2
ENSG00000141524	23	,0.0076,0.0015,0.0023,0.0015,0.0008,0.0219,0.0023,0.003,0.0098,0.0015,0.0015,0.0598,0.0098,0.0008,0.028,0.1029,0.1974,0.0015,0.0008,0.0083,0.0015,0.475,0.0015,	10	,0.0023,0.0015,0.0053,0.0045,0.0015,0.0461,0.0008,0.0045,0.0023,0.0166,	5	1
ENSG00000141526	13	,0.0023,0.0159,0.0015,0.0008,0.0015,0.0098,0.0015,0.0045,0.0008,0.0416,0.0008,0.0008,0.034,	10	,0.0008,0.0045,0.0151,0.0098,0.0121,0.003,0.0015,0.0053,0.0038,0.2171,	6	6
ENSG00000141527	25	,0.0144,0.0068,0.0242,0.0166,0.0038,0.0008,0.0008,0.0008,0.0015,0.0008,0.0015,0.0008,0.0008,0.6914,0.0227,0.0348,0.0008,0.0015,0.0272,0.0076,0.0008,0.2012,0.1906,0.0144,0.1687,	23	,0.0008,0.4198,0.0023,0.0083,0.0159,0.115,0.0008,0.0197,0.0015,0.0151,0.0008,0.0061,0.0129,0.0008,0.0227,0.0197,0.0492,0.0045,0.0242,0.0219,0.0219,0.0522,0.0151,	4	10
ENSG00000141540	14	,0.0015,0.0053,0.3517,0.0227,0.0189,0.0847,0.3775,0.0008,0.0008,0.0862,0.0197,0.2337,0.0401,0.0136,	13	,0.0008,0.0008,0.0189,0.0008,0.0015,0.2557,0.0045,0.5499,0.441,0.0015,0.0015,0.0008,0.0045,	5	3
ENSG00000141542	2	,0.0015,0.0068,	3	,0.0023,0.0454,0.0053,	0	1
ENSG00000141543	0	,	6	,0.0265,0.0272,0.0461,0.0015,0.0522,0.0106,	0	4
ENSG00000141551	3	,0.0015,0.0113,0.0008,	9	,0.0015,0.0015,0.0023,0.0008,0.0454,0.0008,0.0008,0.0008,0.0015,	2	3
ENSG00000141552	6	,0.0847,0.0204,0.0023,0.0015,0.0023,0.0023,	1	,0.7163,	2	3
ENSG00000141556	30	,0.0068,0.0113,0.003,0.0008,0.0008,0.2587,0.003,0.3071,0.0023,0.0008,0.0915,0.3018,0.9924,0.0537,0.0023,0.0121,0.0015,0.0008,0.0008,0.0023,0.0015,0.084,0.0008,0.0371,0.0045,0.087,0.0756,0.0779,0.0144,0.0008,	25	,0.003,0.0015,0.0083,0.0038,0.0038,0.0008,0.0008,0.0015,0.0023,0.0015,0.0991,0.0045,0.3079,0.0023,0.0015,0.0008,0.0008,0.0681,0.7504,0.0008,0.0862,0.0008,0.1997,0.0416,0.1354,	11	25
ENSG00000141560	0	,	0	,	2	1
ENSG00000141562	2	,0.0015,0.0015,	4	,0.0287,0.0121,0.6225,0.0045,	3	3
ENSG00000141564	10	,0.0015,0.003,0.1626,0.0045,0.969,0.0008,0.0272,0.3268,0.0151,0.0008,	8	,0.0431,0.0113,0.0045,0.1536,0.0008,0.031,0.3268,0.0008,	5	2
ENSG00000141568	10	,0.0053,0.0008,0.0008,0.0219,0.0008,0.0356,0.0008,0.0008,0.0098,0.205,	5	,0.0015,0.0008,0.0023,0.0008,0.0015,	1	1
ENSG00000141569	13	,0.0968,0.0098,0.0113,0.0008,0.0045,0.115,0.0991,0.0008,0.0023,0.0008,0.0008,0.2141,0.0023,	6	,0.0008,0.0144,0.0983,0.3094,0.2141,0.0015,	1	3
ENSG00000141570	6	,0.1589,0.0008,0.0008,0.0015,0.0008,0.0008,	6	,0.0008,0.0008,0.003,0.0008,0.0015,0.3419,	0	3
ENSG00000141574	11	,0.8903,0.0015,0.0068,0.0008,0.0008,0.0015,0.0023,0.9992,0.0106,0.0719,0.8903,	5	,0.0189,0.034,0.0023,0.0068,0.9992,	4	3
ENSG00000141576	12	,0.003,0.0008,0.0008,0.0068,0.0008,0.0038,0.0045,0.0023,0.0023,0.0008,0.0008,0.0015,	9	,0.0015,0.0166,0.2572,0.0008,0.0023,0.0038,0.1959,0.0265,0.003,	2	1
ENSG00000141579	17	,0.0053,0.0008,0.0008,0.0008,0.0015,0.8911,0.146,0.0008,0.0008,0.0008,0.0038,0.0015,0.1263,0.0023,0.0378,0.0325,0.0008,	10	,0.0038,0.4017,0.4009,0.0567,0.0008,0.1301,0.0015,0.0182,0.0008,0.0015,	6	3
ENSG00000141580	2	,0.0008,0.0348,	3	,0.003,0.0008,0.9009,	0	1
ENSG00000141582	7	,0.0008,0.0008,0.0015,0.0023,0.0045,0.0015,0.0008,	7	,0.0008,0.0083,0.0023,0.0598,0.0008,0.0098,0.0061,	0	1
ENSG00000141622	2	,0.0015,0.0008,	4	,0.0008,0.0068,0.0023,0.0023,	0	2
ENSG00000141627	7	,0.0008,0.0015,0.0015,0.0008,0.0023,0.0091,0.0484,	4	,0.1566,0.0015,0.0045,0.0431,	1	2
ENSG00000141639	8	,0.0008,0.1135,0.0008,0.0015,0.003,0.0008,0.0008,0.0008,	12	,0.0015,0.0204,0.0023,0.0386,0.0015,0.0348,0.0015,0.9206,0.0174,0.0008,0.0023,0.025,	0	2
ENSG00000141642	7	,0.0008,0.0023,0.0008,0.0008,0.0023,0.0008,0.0212,	0	,	0	4
ENSG00000141644	9	,0.0023,0.0008,0.0023,0.0015,0.1407,0.0023,0.0008,0.0015,0.0008,	6	,0.0023,0.0038,0.0008,0.1051,0.0113,0.0015,	0	1
ENSG00000141646	2	,0.0008,0.0038,	5	,0.003,0.0008,0.0045,0.0008,0.0098,	1	3
ENSG00000141655	9	,0.0038,0.326,0.0121,0.0197,0.0439,0.0045,0.0015,0.0015,0.0038,	7	,0.0008,0.0023,0.003,0.0008,0.003,0.0023,0.003,	4	5
ENSG00000141664	17	,0.0552,0.0008,0.0023,0.0182,0.0015,0.028,0.0015,0.0113,0.003,0.0053,0.0008,0.0008,0.0008,0.0446,0.0159,0.0174,0.0023,	16	,0.0038,0.6195,0.0106,0.0673,0.0008,0.0832,0.0068,0.0121,0.0008,0.0061,0.1596,0.0008,0.0204,0.3056,0.0023,0.0015,	2	5
ENSG00000141665	5	,0.0038,0.0023,0.0008,0.0136,0.0008,	6	,0.0204,0.0015,0.0242,0.0053,0.0242,0.003,	3	2
ENSG00000141668	1	,0.0008,	6	,0.0098,0.0008,0.0008,0.0015,0.003,0.0008,	0	0
ENSG00000141682	4	,0.1271,0.0015,0.0098,0.0015,	2	,0.0008,0.0045,	2	1
ENSG00000141696	6	,0.0008,0.0008,0.0008,0.7678,0.0091,0.0159,	7	,0.0076,0.0106,0.0053,0.0015,0.0076,0.9924,0.0023,	2	1
ENSG00000141698	6	,0.0015,0.0023,0.7526,0.7526,0.0023,0.0045,	4	,0.4433,0.1626,0.0015,0.0038,	0	0
ENSG00000141699	6	,0.003,0.003,0.0023,0.0015,0.003,0.003,	3	,0.0015,0.003,0.0008,	1	1
ENSG00000141736	13	,0.0038,0.0129,0.0008,0.0008,0.0673,0.0008,0.0098,0.0015,0.0106,0.1921,0.0008,0.0008,0.0015,	16	,0.0673,0.0008,0.0348,0.0008,0.0348,0.8502,0.0038,0.0008,0.0008,0.0023,0.003,0.0023,0.0038,0.0204,0.0015,0.0061,	0	4
ENSG00000141738	8	,0.0083,0.0008,0.0015,0.0363,0.0045,0.0008,0.0159,0.0159,	6	,0.6974,0.0635,0.0068,0.0068,0.0008,0.0008,	0	2
ENSG00000141741	1	,0.0008,	0	,	1	1
ENSG00000141744	4	,0.0008,0.0008,0.0023,0.003,	4	,0.0212,0.0053,0.1725,0.0197,	1	3
ENSG00000141750	4	,0.0023,0.0008,0.0008,0.0023,	3	,0.1263,0.0045,0.0166,	2	0
ENSG00000141753	1	,0.0008,	3	,0.0386,0.947,0.0008,	0	1
ENSG00000141756	6	,0.8918,0.0008,0.0076,0.0008,0.0265,0.0008,	9	,0.0015,0.0068,0.0015,0.0741,0.0454,0.0053,0.0023,0.0008,0.0129,	2	2
ENSG00000141759	0	,	1	,0.0008,	0	1
ENSG00000141837	17	,0.003,0.0008,0.0015,0.0023,0.0008,0.0234,0.0008,0.0605,0.0227,0.0076,0.0008,0.0008,0.0015,0.0015,0.031,0.0008,0.0008,	27	,0.0605,0.0711,0.0356,0.0015,0.0008,0.0545,0.0023,0.0008,0.0008,0.0015,0.0008,0.0015,0.0938,0.0008,0.003,0.0212,0.0219,0.0008,0.0091,0.0015,0.0015,0.1278,0.0008,0.4758,0.1974,0.0023,0.0356,	3	7
ENSG00000141854	4	,0.0008,0.003,0.0545,0.2564,	3	,0.0023,0.003,0.0008,	1	1
ENSG00000141858	5	,0.0008,0.0008,0.0008,0.7451,0.0015,	2	,0.0159,0.0008,	0	4
ENSG00000141867	0	,	9	,0.0272,0.0961,0.003,0.0023,0.0053,0.0008,0.0023,0.0129,0.0008,	0	2
ENSG00000141873	3	,0.0091,0.0083,0.0008,	5	,0.0923,0.1399,0.0008,0.0023,0.003,	1	4
ENSG00000141905	6	,0.0008,0.0008,0.0015,0.18,0.0015,0.0008,	8	,0.0083,0.0008,0.003,0.0008,0.2799,0.0015,0.0008,0.0015,	0	5
ENSG00000141934	4	,0.003,0.0008,0.997,0.4682,	6	,0.0015,0.062,0.0008,0.0008,0.003,0.0121,	2	1
ENSG00000141946	10	,0.1634,0.0015,0.0045,0.0015,0.0061,0.267,0.0008,0.0144,0.0008,0.2534,	5	,0.0545,0.0076,0.0038,0.0303,0.0265,	2	5
