FBgn0038916	2.0	,0.00625,0.0125,	5.0	,0.0125,0.2625,0.4125,0.725,0.00625,	0.0	4.0	3R	3.4820524610000003
FBgn0038917	23.0	,0.01875,0.03125,0.00625,0.00625,0.03125,0.28125,0.01875,0.61875,0.00625,0.00625,0.00625,0.025,0.26875,0.00625,0.40625,0.00625,0.1375,0.01875,0.70625,0.26875,0.03125,0.05,0.975,	12.0	,0.00625,0.30625,0.05625,0.26875,0.125,0.01875,0.01875,0.0125,0.3375,0.95,0.00625,0.05,	9.0	12.0	3R	3.4820524610000003
FBgn0038918	23.0	,0.4125,0.05625,0.375,0.00625,0.28125,0.0125,0.49375,0.11875,0.00625,0.21875,0.225,0.13125,0.0125,0.15625,0.0125,0.0125,0.26875,0.0125,0.0375,0.0375,0.00625,0.43125,0.3875,	23.0	,0.43125,0.53125,0.04375,0.01875,0.54375,0.575,0.01875,0.04375,0.3,0.00625,0.26875,0.00625,0.14375,0.0625,0.025,0.00625,0.88125,0.88125,0.26875,0.05,0.11875,0.55625,0.00625,	47.0	22.0	3R	3.4820524610000003
FBgn0038919	28.0	,0.00625,0.85,0.01875,0.05,0.09375,0.94375,0.2,0.00625,0.525,0.00625,0.05,0.0625,0.0625,0.00625,0.58125,0.59375,0.65,0.00625,0.0125,0.025,0.00625,0.00625,0.00625,0.00625,0.99375,0.0125,0.0125,0.7875,	23.0	,0.1125,0.0625,0.9375,0.44375,0.0125,0.425,0.175,0.94375,0.9375,0.74375,0.00625,0.6125,0.01875,0.025,0.0375,0.0125,0.25625,0.1,0.0875,0.00625,0.10625,0.0125,0.00625,	17.0	17.0	3R	3.4820524610000003
FBgn0038921	3.0	,0.0125,0.00625,0.95625,	18.0	,0.6,0.05,0.1,0.03125,0.95625,0.0375,0.4,0.4,0.00625,0.99375,0.46875,0.01875,0.1125,0.35,0.64375,0.7625,0.00625,0.2625,	4.0	19.0	3R	3.0467959039999997
FBgn0038922	1.0	,0.0125,	21.0	,0.01875,0.01875,0.25625,0.83125,0.83125,0.5125,0.73125,0.73125,0.075,0.00625,0.03125,0.45,0.225,0.125,0.01875,0.4,0.3875,0.24375,0.00625,0.55,0.00625,	1.0	11.0	3R	3.0467959039999997
FBgn0038923	5.0	,0.00625,0.84375,0.0125,0.00625,0.03125,	7.0	,0.975,0.04375,0.9625,0.00625,0.65625,0.5,0.0125,	3.0	10.0	3R	3.0467959039999997
FBgn0038924	2.0	,0.1125,0.90625,	8.0	,0.30625,0.7,0.1125,0.00625,0.525,0.025,0.625,0.85,	5.0	10.0	3R	3.0467959039999997
FBgn0038925	3.0	,0.6875,0.01875,0.00625,	8.0	,0.00625,0.0875,0.1,0.1,0.075,0.48125,0.05,0.60625,	2.0	7.0	3R	3.0467959039999997
FBgn0038926	10.0	,0.38125,0.00625,0.00625,0.575,0.0125,0.0125,0.0125,0.99375,0.01875,0.00625,	23.0	,0.41875,0.00625,0.575,0.575,0.48125,0.00625,0.15,0.0125,0.3,0.00625,0.35625,0.3625,0.58125,0.59375,0.95625,0.0125,0.01875,0.99375,0.05625,0.01875,0.00625,0.04375,0.05625,	1.0	14.0	3R	3.0467959039999997
FBgn0038927	5.0	,0.775,0.0125,0.00625,0.00625,0.00625,	11.0	,0.79375,0.13125,0.05625,0.84375,0.03125,0.15,0.00625,0.9625,0.2625,0.26875,0.05,	3.0	22.0	3R	3.0467959039999997
FBgn0038928	14.0	,0.73125,0.1125,0.01875,0.05,0.54375,0.5375,0.00625,0.5375,0.975,0.98125,0.03125,0.09375,0.00625,0.83125,	13.0	,0.09375,0.1375,0.1125,0.71875,0.7,0.85,0.54375,0.00625,0.46875,0.54375,0.01875,0.15625,0.1625,	26.0	8.0	3R	3.0467959039999997
FBgn0038929	16.0	,0.0125,0.86875,0.23125,0.00625,0.10625,0.15,0.2,0.08125,0.00625,0.01875,0.66875,0.0125,0.0125,0.0125,0.025,0.00625,	3.0	,0.98125,0.1,0.1,	2.0	5.0	3R	4.026123158
FBgn0038930	2.0	,0.425,0.00625,	1.0	,0.0125,	50.0	13.0	3R	4.026123158
FBgn0038931	15.0	,0.0125,0.16875,0.03125,0.00625,0.00625,0.00625,0.0125,0.84375,0.01875,0.9875,0.00625,0.0125,0.00625,0.5375,0.00625,	5.0	,0.0125,0.01875,0.9875,0.09375,0.0125,	8.0	13.0	3R	4.026123158
FBgn0038934	25.0	,0.00625,0.00625,0.0625,0.00625,0.0125,0.00625,0.0125,0.00625,0.00625,0.00625,0.26875,0.0125,0.0125,0.0125,0.35,0.0125,0.79375,0.0375,0.13125,0.00625,0.9375,0.0875,0.00625,0.175,0.1625,	20.0	,0.3,0.05625,0.00625,0.0125,0.99375,0.0125,0.99375,0.00625,0.99375,0.00625,0.0125,0.00625,0.00625,0.8,0.025,0.91875,0.05,0.06875,0.8375,0.00625,	62.0	43.0	3R	3.80849488
FBgn0038938	4.0	,0.00625,0.95625,0.13125,0.00625,	16.0	,0.625,0.01875,0.1125,0.0125,0.5625,0.05625,0.35,0.05,0.6375,0.0125,0.06875,0.4375,0.05,0.64375,0.375,0.00625,	1.0	15.0	3R	2.176282788
FBgn0038941	10.0	,0.1875,0.4875,0.00625,0.25625,0.5875,0.5125,0.00625,0.0875,0.025,0.00625,	14.0	,0.4375,0.00625,0.05625,0.0125,0.0125,0.55625,0.49375,0.5125,0.0125,0.0125,0.0875,0.0125,0.0125,0.6125,	12.0	17.0	3R	2.176282788
FBgn0038942	11.0	,0.00625,0.0625,0.28125,0.69375,0.30625,0.03125,0.975,0.3125,0.0625,0.0125,0.19375,	4.0	,0.29375,0.68125,0.00625,0.04375,	6.0	3.0	3R	2.176282788
FBgn0038943	5.0	,0.0125,0.0125,0.05,0.00625,0.0625,	8.0	,0.81875,0.1125,0.125,0.7625,0.38125,0.48125,0.00625,0.06875,	4.0	4.0	3R	2.176282788
FBgn0038944	5.0	,0.0125,0.00625,0.06875,0.275,0.6125,	6.0	,0.9875,0.575,0.125,0.075,0.39375,0.44375,	8.0	9.0	3R	2.176282788
FBgn0038945	7.0	,0.00625,0.05625,0.01875,0.025,0.00625,0.975,0.1375,	8.0	,0.0125,0.18125,0.00625,0.00625,0.11875,0.0375,0.0375,0.9,	4.0	2.0	3R	2.176282788
FBgn0038946	5.0	,0.34375,0.00625,0.99375,0.00625,0.00625,	10.0	,0.60625,0.04375,0.00625,0.0875,0.0125,0.49375,0.0375,0.2625,0.68125,0.1,	2.0	7.0	3R	2.176282788
FBgn0038947	1.0	,0.0125,	4.0	,0.49375,0.0125,0.625,0.00625,	1.0	3.0	3R	2.176282788
FBgn0038948	5.0	,0.00625,0.00625,0.0125,0.08125,0.0125,	6.0	,0.00625,0.00625,0.0875,0.0125,0.0125,0.70625,	0.0	8.0	3R	2.176282788
FBgn0038950	4.0	,0.00625,0.0125,0.0625,0.00625,	5.0	,0.7375,0.01875,0.0125,0.0125,0.33125,	1.0	8.0	3R	2.176282788
FBgn0038951	5.0	,0.00625,0.00625,0.00625,0.60625,0.01875,	6.0	,0.08125,0.04375,0.1375,0.2,0.35625,0.00625,	2.0	11.0	3R	2.176282788
FBgn0038952	10.0	,0.00625,0.00625,0.69375,0.0375,0.00625,0.1625,0.00625,0.98125,0.99375,0.04375,	8.0	,0.01875,0.525,0.00625,0.0375,0.0125,0.01875,0.01875,0.00625,	171.0	64.0	3R	2.176282788
FBgn0038953	52.0	,0.0125,0.05625,0.00625,0.01875,0.04375,0.0125,0.025,0.00625,0.58125,0.1,0.0375,0.0125,0.06875,0.0625,0.21875,0.5625,0.16875,0.00625,0.03125,0.025,0.275,0.25625,0.1125,0.41875,0.5625,0.56875,0.00625,0.56875,0.18125,0.00625,0.00625,0.01875,0.275,0.0625,0.51875,0.0125,0.14375,0.01875,0.98125,0.00625,0.8375,0.35,0.04375,0.00625,0.025,0.04375,0.04375,0.04375,0.98125,0.03125,0.01875,0.00625,	38.0	,0.325,0.06875,0.03125,0.04375,0.33125,0.05,0.01875,0.5,0.01875,0.25625,0.01875,0.06875,0.3,0.0125,0.20625,0.2125,0.89375,0.28125,0.15625,0.1625,0.71875,0.00625,0.00625,0.0125,0.85,0.6,0.23125,0.01875,0.01875,0.86875,0.18125,0.00625,0.01875,0.0125,0.01875,0.15625,0.1125,0.6875,	34.0	35.0	3R	1.958654509
FBgn0038956	7.0	,0.00625,0.01875,0.00625,0.35625,0.0125,0.00625,0.01875,	9.0	,0.01875,0.58125,0.05625,0.16875,0.1625,0.00625,0.28125,0.05,0.01875,	6.0	6.0	3R	1.958654509
FBgn0038957	4.0	,0.00625,0.00625,0.00625,0.0125,	10.0	,0.56875,0.00625,0.0125,0.16875,0.00625,0.0375,0.875,0.10625,0.00625,0.00625,	3.0	9.0	3R	1.958654509
FBgn0038958	9.0	,0.36875,0.38125,0.65625,0.04375,0.00625,0.3375,0.3375,0.00625,0.0125,	11.0	,0.63125,0.3625,0.025,0.65,0.975,0.00625,0.0125,0.73125,0.65,0.9,0.60625,	7.0	18.0	3R	1.958654509
FBgn0038959	4.0	,0.0125,0.00625,0.00625,0.0125,	5.0	,0.0125,0.2875,0.29375,0.7375,0.0125,	2.0	10.0	3R	1.958654509
FBgn0038960	8.0	,0.00625,0.00625,0.84375,0.0125,0.00625,0.00625,0.00625,0.0125,	16.0	,0.8625,0.70625,0.1625,0.5125,0.075,0.06875,0.1125,0.01875,0.125,0.4,0.125,0.125,0.99375,0.00625,0.26875,0.6,	9.0	19.0	3R	1.958654509
FBgn0038961	15.0	,0.0125,0.0125,0.00625,0.00625,0.3125,0.00625,0.0125,0.06875,0.00625,0.23125,0.0375,0.0375,0.00625,0.00625,0.60625,	12.0	,0.0125,0.00625,0.0625,0.3,0.025,0.125,0.05625,0.25625,0.3625,0.6875,0.0125,0.00625,	13.0	23.0	3R	1.958654509
FBgn0038964	2.0	,0.0125,0.0125,	20.0	,0.00625,0.00625,0.00625,0.00625,0.80625,0.05,0.05,0.025,0.7875,0.03125,0.03125,0.03125,0.73125,0.96875,0.025,0.00625,0.375,0.03125,0.36875,0.625,	4.0	12.0	3R	1.958654509
FBgn0038965	1.0	,0.00625,	3.0	,0.15625,0.0125,0.0375,	0.0	3.0	3R	1.958654509
FBgn0038966	5.0	,0.01875,0.03125,0.2125,0.00625,0.0125,	8.0	,0.275,0.13125,0.0375,0.99375,0.2,0.0625,0.0375,0.93125,	2.0	7.0	3R	1.958654509
FBgn0038967	22.0	,0.7875,0.00625,0.00625,0.00625,0.01875,0.00625,0.34375,0.5625,0.0125,0.00625,0.0125,0.46875,0.01875,0.0375,0.00625,0.00625,0.00625,0.00625,0.0125,0.00625,0.00625,0.025,	25.0	,0.00625,0.18125,0.36875,0.95625,0.4875,0.03125,0.01875,0.11875,0.34375,0.48125,0.0125,0.00625,0.01875,0.00625,0.13125,0.4125,0.00625,0.88125,0.00625,0.0125,0.05,0.0125,0.7875,0.0875,0.025,	20.0	34.0	3R	1.958654509
FBgn0038968	46.0	,0.00625,0.03125,0.00625,0.00625,0.00625,0.0125,0.0125,0.01875,0.0125,0.025,0.00625,0.0125,0.1125,0.00625,0.00625,0.01875,0.2875,0.00625,0.00625,0.1625,0.325,0.01875,0.00625,0.00625,0.00625,0.00625,0.19375,0.01875,0.0125,0.06875,0.00625,0.00625,0.01875,0.91875,0.00625,0.00625,0.00625,0.89375,0.01875,0.225,0.00625,0.1125,0.025,0.3875,0.13125,0.01875,	57.0	,0.00625,0.0125,0.1625,0.075,0.95,0.4,0.08125,0.13125,0.13125,0.00625,0.00625,0.2375,0.00625,0.125,0.2375,0.4375,0.01875,0.0375,0.26875,0.00625,0.8,0.10625,0.01875,0.04375,0.5125,0.00625,0.03125,0.03125,0.58125,0.0125,0.90625,0.00625,0.03125,0.9,0.775,0.05,0.00625,0.1625,0.75625,0.0125,0.0125,0.9875,0.28125,0.71875,0.89375,0.11875,0.125,0.05,0.00625,0.21875,0.09375,0.00625,0.06875,0.04375,0.01875,0.0375,0.00625,	68.0	58.0	3R	1.958654509
FBgn0038972	2.0	,0.01875,0.04375,	6.0	,0.05,0.00625,0.33125,0.65625,0.35,0.0375,	9.0	10.0	3R	1.958654509
FBgn0038973	1.0	,0.0625,	7.0	,0.89375,0.1125,0.075,0.075,0.03125,0.0125,0.225,	0.0	0.0	3R	1.958654509
FBgn0038974	9.0	,0.44375,0.0125,0.00625,0.0125,0.31875,0.00625,0.1,0.00625,0.00625,	9.0	,0.41875,0.43125,0.44375,0.425,0.75625,0.83125,0.00625,0.00625,0.9875,	5.0	8.0	3R	1.958654509
FBgn0038975	24.0	,0.01875,0.025,0.00625,0.03125,0.0125,0.10625,0.00625,0.00625,0.00625,0.0125,0.03125,0.0125,0.00625,0.00625,0.00625,0.525,0.00625,0.0125,0.075,0.00625,0.0125,0.14375,0.1125,0.0125,	50.0	,0.0125,0.00625,0.1125,0.00625,0.61875,0.9375,0.4,0.0125,0.0125,0.0125,0.00625,0.00625,0.00625,0.0375,0.0375,0.45,0.00625,0.1,0.0875,0.89375,0.00625,0.34375,0.08125,0.00625,0.0125,0.55,0.33125,0.00625,0.99375,0.99375,0.025,0.3875,0.625,0.0375,0.3625,0.00625,0.65,0.0125,0.875,0.00625,0.15,0.01875,0.025,0.00625,0.0125,0.14375,0.95,0.98125,0.98125,0.0125,	11.0	43.0	3R	1.958654509
FBgn0038976	2.0	,0.29375,0.10625,	2.0	,0.0125,0.1,	4.0	8.0	3R	3.4820524610000003
FBgn0038977	2.0	,0.55,0.00625,	1.0	,0.025,	2.0	9.0	3R	3.4820524610000003
FBgn0038978	6.0	,0.00625,0.05,0.00625,0.00625,0.00625,0.00625,	3.0	,0.00625,0.00625,0.975,	35.0	5.0	3R	3.4820524610000003
FBgn0038979	11.0	,0.90625,0.90625,0.0875,0.99375,0.00625,0.91875,0.91875,0.9125,0.0875,0.00625,0.00625,	2.0	,0.9,0.00625,	34.0	4.0	3R	3.4820524610000003
FBgn0038980	8.0	,0.0125,0.0125,0.00625,0.00625,0.01875,0.98125,0.0125,0.00625,	26.0	,0.99375,0.00625,0.04375,0.88125,0.29375,0.05,0.00625,0.025,0.975,0.175,0.175,0.00625,0.1875,0.7125,0.00625,0.00625,0.2625,0.01875,0.0125,0.00625,0.00625,0.00625,0.075,0.00625,0.00625,0.00625,	1.0	9.0	3R	3.4820524610000003
FBgn0038981	7.0	,0.00625,0.03125,0.0375,0.00625,0.00625,0.00625,0.0625,	14.0	,0.93125,0.0125,0.95,0.2625,0.0125,0.00625,0.00625,0.1,0.06875,0.03125,0.05625,0.0875,0.06875,0.06875,	1.0	9.0	3R	3.4820524610000003
FBgn0038983	1.0	,0.00625,	12.0	,0.025,0.08125,0.00625,0.05,0.86875,0.0375,0.05625,0.6875,0.875,0.14375,0.01875,0.01875,	1.0	6.0	3R	3.4820524610000003
FBgn0038984	1.0	,0.01875,	10.0	,0.0125,0.20625,0.20625,0.00625,0.84375,0.0625,0.14375,0.4875,0.0125,0.09375,	3.0	15.0	3R	3.4820524610000003
FBgn0038986	2.0	,0.03125,0.0125,	11.0	,0.0375,0.00625,0.0625,0.73125,0.0375,0.00625,0.9875,0.49375,0.50625,0.45625,0.54375,	4.0	7.0	3R	3.4820524610000003
FBgn0038989	15.0	,0.18125,0.00625,0.0125,0.00625,0.00625,0.4625,0.00625,0.69375,0.0125,0.0125,0.00625,0.325,0.0125,0.00625,0.35625,	17.0	,0.00625,0.8625,0.275,0.5375,0.075,0.0125,0.01875,0.55625,0.14375,0.5,0.45625,0.15,0.4625,0.4625,0.8375,0.00625,0.00625,	11.0	8.0	3R	2.5027252069999997
FBgn0038993	12.0	,0.00625,0.00625,0.0125,0.0125,0.025,0.0125,0.00625,0.025,0.06875,0.00625,0.075,0.13125,	13.0	,0.28125,0.21875,0.0375,0.10625,0.00625,0.05625,0.5,0.48125,0.675,0.5125,0.875,0.025,0.44375,	13.0	14.0	3R	2.5027252069999997
FBgn0039002	2.0	,0.04375,0.025,	2.0	,0.0875,0.025,	19.0	4.0	3R	4.896636274
FBgn0039003	15.0	,0.0125,0.0625,0.61875,0.93125,0.00625,0.00625,0.00625,0.30625,0.0125,0.025,0.01875,0.01875,0.01875,0.0125,0.00625,	30.0	,0.05625,0.01875,0.98125,0.04375,0.00625,0.025,0.04375,0.05,0.00625,0.9875,0.00625,0.00625,0.06875,0.06875,0.00625,0.01875,0.9375,0.03125,0.03125,0.06875,0.08125,0.08125,0.075,0.95,0.0875,0.03125,0.0125,0.03125,0.7625,0.0375,	7.0	34.0	3R	4.896636274
FBgn0039004	20.0	,0.01875,0.025,0.0625,0.1125,0.00625,0.0125,0.16875,0.00625,0.00625,0.00625,0.04375,0.0125,0.95625,0.775,0.0125,0.00625,0.0125,0.04375,0.00625,0.0125,	27.0	,0.00625,0.0875,0.925,0.00625,0.7875,0.00625,0.01875,0.03125,0.6875,0.6875,0.7,0.73125,0.375,0.2,0.6875,0.00625,0.64375,0.99375,0.15625,0.7375,0.05625,0.7625,0.2375,0.76875,0.4,0.1625,0.55625,	21.0	25.0	3R	4.896636274
FBgn0039006	18.0	,0.6375,0.0125,0.01875,0.00625,0.1625,0.00625,0.125,0.0125,0.00625,0.00625,0.19375,0.00625,0.00625,0.00625,0.20625,0.35625,0.00625,0.11875,	23.0	,0.01875,0.33125,0.24375,0.7375,0.025,0.00625,0.00625,0.6375,0.0125,0.0375,0.38125,0.3625,0.2,0.375,0.00625,0.19375,0.025,0.33125,0.04375,0.36875,0.80625,0.15,0.1125,	9.0	18.0	3R	4.896636274
FBgn0039007	4.0	,0.05,0.1,0.0125,0.00625,	6.0	,0.81875,0.24375,0.61875,0.775,0.00625,0.00625,	1.0	6.0	3R	4.896636274
FBgn0039008	1.0	,0.00625,	7.0	,0.0125,0.35,0.35,0.70625,0.325,0.10625,0.03125,	0.0	4.0	3R	4.896636274
FBgn0039009	14.0	,0.0125,0.0125,0.25,0.00625,0.0125,0.325,0.0625,0.9125,0.01875,0.0125,0.25625,0.45625,0.09375,0.0125,	35.0	,0.00625,0.0125,0.025,0.14375,0.48125,0.48125,0.89375,0.0125,0.00625,0.01875,0.025,0.66875,0.0125,0.89375,0.09375,0.09375,0.0125,0.00625,0.00625,0.89375,0.00625,0.59375,0.7125,0.00625,0.90625,0.90625,0.96875,0.0375,0.95,0.975,0.68125,0.0125,0.6625,0.225,0.35625,	3.0	18.0	3R	4.896636274
FBgn0039010	60.0	,0.01875,0.08125,0.0125,0.00625,0.04375,0.9375,0.05625,0.00625,0.4125,0.00625,0.1125,0.50625,0.43125,0.075,0.0375,0.3625,0.0125,0.975,0.0625,0.94375,0.03125,0.00625,0.00625,0.00625,0.00625,0.00625,0.1625,0.00625,0.00625,0.25,0.00625,0.0125,0.00625,0.00625,0.00625,0.94375,0.00625,0.26875,0.24375,0.01875,0.00625,0.025,0.025,0.6625,0.6625,0.9125,0.25625,0.3625,0.3125,0.075,0.0125,0.475,0.0125,0.1875,0.00625,0.00625,0.1375,0.0125,0.4625,0.7,	35.0	,0.00625,0.0875,0.90625,0.4,0.55,0.0375,0.3875,0.08125,0.3125,0.05,0.0375,0.00625,0.99375,0.05625,0.05625,0.00625,0.00625,0.00625,0.8375,0.00625,0.85625,0.75625,0.14375,0.0125,0.00625,0.525,0.11875,0.34375,0.13125,0.6125,0.025,0.98125,0.7125,0.975,0.0125,	36.0	45.0	3R	4.896636274
FBgn0039013	14.0	,0.00625,0.00625,0.9875,0.83125,0.8125,0.84375,0.01875,0.0125,0.0125,0.00625,0.00625,0.03125,0.00625,0.88125,	11.0	,0.00625,0.01875,0.84375,0.84375,0.0125,0.01875,0.09375,0.99375,0.8875,0.00625,0.075,	4.0	13.0	3R	4.896636274
FBgn0039015	13.0	,0.9,0.00625,0.0125,0.00625,0.0125,0.0125,0.0125,0.1125,0.0125,0.00625,0.025,0.06875,0.00625,	6.0	,0.00625,0.1,0.9,0.16875,0.86875,0.0375,	19.0	16.0	3R	4.896636274
FBgn0039016	61.0	,0.0125,0.5375,0.00625,0.00625,0.00625,0.48125,0.40625,0.03125,0.00625,0.00625,0.00625,0.56875,0.0375,0.0375,0.00625,0.0125,0.04375,0.00625,0.00625,0.025,0.00625,0.95,0.3625,0.00625,0.04375,0.3875,0.26875,0.03125,0.00625,0.00625,0.0625,0.0375,0.00625,0.0375,0.725,0.00625,0.275,0.7375,0.06875,0.0375,0.025,0.025,0.1125,0.0125,0.00625,0.00625,0.00625,0.59375,0.0125,0.00625,0.00625,0.01875,0.03125,0.00625,0.8125,0.8875,0.00625,0.00625,0.06875,0.0625,0.00625,	102.0	,0.0125,0.00625,0.0125,0.0125,0.0125,0.00625,0.0125,0.43125,0.5875,0.48125,0.03125,0.0125,0.24375,0.00625,0.05625,0.44375,0.99375,0.01875,0.01875,0.05,0.00625,0.0125,0.05625,0.93125,0.00625,0.45,0.00625,0.975,0.4125,0.05,0.5375,0.41875,0.025,0.0125,0.56875,0.04375,0.00625,0.63125,0.00625,0.33125,0.36875,0.59375,0.0125,0.0125,0.61875,0.51875,0.56875,0.34375,0.34375,0.0125,0.01875,0.0125,0.9875,0.00625,0.00625,0.075,0.01875,0.0125,0.00625,0.18125,0.55,0.00625,0.00625,0.85,0.00625,0.03125,0.00625,0.0125,0.00625,0.225,0.00625,0.0125,0.1,0.025,0.00625,0.9,0.00625,0.08125,0.975,0.0125,0.00625,0.00625,0.0125,0.00625,0.9375,0.00625,0.975,0.00625,0.96875,0.05625,0.15625,0.00625,0.10625,0.03125,0.00625,0.0375,0.00625,0.00625,0.875,0.875,0.9,0.00625,	46.0	67.0	3R	4.896636274
FBgn0039017	38.0	,0.125,0.1125,0.0125,0.04375,0.00625,0.9,0.025,0.00625,0.00625,0.00625,0.99375,0.0125,0.41875,0.0125,0.0125,0.40625,0.98125,0.025,0.01875,0.0125,0.98125,0.58125,0.3625,0.00625,0.00625,0.00625,0.0125,0.01875,0.9625,0.01875,0.01875,0.0125,0.0125,0.00625,0.99375,0.00625,0.99375,0.86875,	14.0	,0.00625,0.05625,0.9875,0.00625,0.44375,0.36875,0.31875,0.0375,0.025,0.0125,0.025,0.06875,0.0125,0.99375,	28.0	25.0	3R	4.896636274
FBgn0039019	4.0	,0.94375,0.925,0.00625,0.00625,	11.0	,0.00625,0.9375,0.9875,0.9875,0.0125,0.14375,0.85,0.95625,0.80625,0.15,0.81875,	5.0	4.0	3R	4.896636274
FBgn0039020	9.0	,0.01875,0.025,0.01875,0.01875,0.00625,0.0125,0.00625,0.00625,0.03125,	9.0	,0.03125,0.86875,0.025,0.05625,0.00625,0.03125,0.01875,0.88125,0.9,	3.0	8.0	3R	4.896636274
FBgn0039022	25.0	,0.00625,0.00625,0.00625,0.03125,0.00625,0.05,0.78125,0.00625,0.00625,0.30625,0.00625,0.0125,0.01875,0.00625,0.00625,0.0375,0.00625,0.0125,0.0125,0.275,0.00625,0.0125,0.01875,0.025,0.0375,	40.0	,0.96875,0.0375,0.025,0.01875,0.95625,0.1875,0.75,0.23125,0.00625,0.05625,0.29375,0.94375,0.00625,0.00625,0.9875,0.0125,0.00625,0.0125,0.4,0.5,0.43125,0.9875,0.99375,0.99375,0.98125,0.40625,0.025,0.075,0.01875,0.98125,0.025,0.9625,0.01875,0.075,0.075,0.00625,0.01875,0.05,0.8,0.00625,	7.0	28.0	3R	4.896636274
FBgn0039023	37.0	,0.1375,0.14375,0.0125,0.00625,0.0125,0.00625,0.03125,0.00625,0.00625,0.69375,0.01875,0.125,0.00625,0.01875,0.3,0.9875,0.00625,0.00625,0.025,0.00625,0.0125,0.05625,0.58125,0.83125,0.025,0.7,0.0125,0.00625,0.0125,0.00625,0.00625,0.0375,0.91875,0.01875,0.975,0.025,0.00625,	30.0	,0.00625,0.88125,0.04375,0.425,0.7,0.00625,0.0125,0.16875,0.0125,0.24375,0.1625,0.0125,0.9875,0.0125,0.11875,0.3125,0.03125,0.025,0.03125,0.1375,0.00625,0.0125,0.0125,0.00625,0.00625,0.98125,0.00625,0.0125,0.00625,0.0125,	9.0	20.0	3R	4.896636274
FBgn0039024	19.0	,0.95,0.05,0.0125,0.04375,0.1,0.00625,0.54375,0.00625,0.60625,0.00625,0.00625,0.50625,0.0125,0.05,0.00625,0.01875,0.025,0.00625,0.00625,	36.0	,0.0125,0.3875,0.05625,0.05625,0.99375,0.05625,0.05625,0.9625,0.35,0.00625,0.54375,0.38125,0.3875,0.63125,0.00625,0.36875,0.0125,0.975,0.5375,0.51875,0.525,0.0125,0.0125,0.525,0.05625,0.05625,0.35,0.03125,0.01875,0.00625,0.075,0.0875,0.0125,0.7625,0.95625,0.5625,	7.0	19.0	3R	4.896636274
FBgn0039025	3.0	,0.00625,0.00625,0.00625,	25.0	,0.68125,0.14375,0.36875,0.61875,0.0375,0.74375,0.03125,0.04375,0.06875,0.93125,0.26875,0.725,0.0375,0.2125,0.06875,0.0125,0.39375,0.03125,0.5,0.00625,0.21875,0.24375,0.1875,0.1875,0.975,	0.0	10.0	3R	4.896636274
FBgn0039026	39.0	,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.075,0.03125,0.01875,0.00625,0.30625,0.49375,0.0625,0.00625,0.00625,0.4625,0.00625,0.24375,0.00625,0.00625,0.01875,0.00625,0.00625,0.00625,0.76875,0.75625,0.0125,0.0125,0.01875,0.01875,0.00625,0.0625,0.775,0.01875,0.00625,0.00625,0.03125,0.0375,0.00625,	54.0	,0.00625,0.68125,0.7375,0.0125,0.00625,0.0125,0.00625,0.00625,0.06875,0.075,0.075,0.00625,0.4625,0.5125,0.51875,0.48125,0.00625,0.29375,0.00625,0.775,0.04375,0.35,0.01875,0.01875,0.00625,0.0125,0.75,0.76875,0.00625,0.06875,0.99375,0.66875,0.7625,0.2375,0.01875,0.9875,0.00625,0.76875,0.775,0.2125,0.05,0.00625,0.925,0.0125,0.00625,0.0125,0.00625,0.00625,0.925,0.00625,0.025,0.075,0.59375,0.0125,	11.0	37.0	3R	4.896636274
FBgn0039027	24.0	,0.00625,0.0125,0.00625,0.05625,0.03125,0.00625,0.2125,0.03125,0.03125,0.125,0.04375,0.00625,0.00625,0.5,0.00625,0.25,0.00625,0.00625,0.00625,0.99375,0.01875,0.0375,0.925,0.0125,	21.0	,0.00625,0.03125,0.01875,0.00625,0.0875,0.00625,0.0125,0.0125,0.00625,0.00625,0.20625,0.0125,0.03125,0.025,0.88125,0.11875,0.1125,0.60625,0.01875,0.1125,0.00625,	10.0	6.0	3R	4.787822134
FBgn0039028	28.0	,0.0125,0.1125,0.63125,0.00625,0.01875,0.00625,0.01875,0.01875,0.78125,0.98125,0.7625,0.00625,0.0125,0.7,0.7,0.05625,0.64375,0.00625,0.0125,0.025,0.0125,0.09375,0.00625,0.49375,0.00625,0.05,0.00625,0.625,	19.0	,0.59375,0.00625,0.975,0.0125,0.23125,0.70625,0.00625,0.075,0.00625,0.48125,0.3875,0.09375,0.05,0.01875,0.98125,0.59375,0.50625,0.01875,0.05,	13.0	11.0	3R	4.787822134
FBgn0039029	6.0	,0.01875,0.00625,0.01875,0.00625,0.98125,0.00625,	13.0	,0.0375,0.91875,0.9,0.95625,0.8875,0.0625,0.025,0.00625,0.01875,0.0125,0.00625,0.00625,0.95,	11.0	8.0	3R	4.787822134
FBgn0039030	8.0	,0.00625,0.025,0.0125,0.0375,0.00625,0.0875,0.05625,0.11875,	9.0	,0.025,0.00625,0.03125,0.01875,0.00625,0.03125,0.23125,0.95,0.06875,	5.0	10.0	3R	1.958654509
FBgn0039031	6.0	,0.00625,0.5375,0.99375,0.5125,0.24375,0.01875,	3.0	,0.0125,0.00625,0.0125,	12.0	12.0	3R	2.937981764
